2CNTZ,2CNTR,2WN,10WN,10CNTZ,10CNTR
321.0,19.0,1270.23,1274.3,34.0,224.0
21.0,273.0,1273.2,1277.62,202.0,270.0
154.0,129.0,1280.69,1282.1,81.0,347.0
23.0,321.0,1283.07,1282.37,17.0,360.0
115.0,339.0,1283.8,1285.2,227.0,124.0
209.0,271.0,1284.62,1287.19,47.0,271.0
44.0,387.0,1286.0,1288.58,167.0,341.0
256.0,220.0,1289.18,1290.01,222.0,90.0
129.0,209.0,1290.08,1292.04,142.0,187.0
66.0,284.0,1290.3,1292.51,156.0,310.0
76.0,307.0,1290.34,1295.5,316.0,164.0
375.0,57.0,1291.11,1296.5,81.0,285.0
90.0,199.0,1294.44,1298.1,207.0,93.0
252.0,176.0,1296.2,1299.24,313.0,77.0
20.0,331.0,1302.45,1300.32,353.0,36.0
154.0,342.0,1304.78,1303.93,99.0,299.0
240.0,300.0,1308.06,1306.55,83.0,133.0
228.0,283.0,1308.94,1308.22,69.0,355.0
145.0,111.0,1312.1,1311.61,163.0,301.0
11.0,231.0,1313.42,1313.39,230.0,49.0
87.0,376.0,1328.4,1315.15,88.0,277.0
285.0,182.0,1328.55,1319.26,275.0,96.0
4.0,252.0,1331.63,1329.71,344.0,208.0
101.0,268.0,1336.37,1337.04,39.0,198.0
374.0,50.0,1339.53,1339.5,293.0,151.0
98.0,262.0,1340.13,1340.95,67.0,61.0
51.0,222.0,1340.42,1341.82,320.0,185.0
295.0,52.0,1341.37,1348.01,43.0,327.0
304.0,40.0,1346.07,1350.53,104.0,349.0
59.0,378.0,1351.1,1352.92,76.0,327.0
38.0,336.0,1353.59,1354.29,288.0,113.0
92.0,260.0,1354.98,1355.31,324.0,142.0
109.0,311.0,1355.32,1355.64,358.0,42.0
239.0,204.0,1355.86,1358.31,9.0,288.0
68.0,394.0,1357.64,1358.67,36.0,395.0
248.0,72.0,1362.12,1360.47,134.0,275.0
72.0,394.0,1363.53,1360.65,130.0,284.0
299.0,137.0,1364.03,1361.87,179.0,262.0
368.0,61.0,1364.51,1362.33,45.0,289.0
81.0,388.0,1365.4,1363.14,78.0,379.0
337.0,17.0,1368.28,1374.05,388.0,41.0
355.0,5.0,1378.09,1376.64,365.0,116.0
33.0,139.0,1384.3,1385.14,110.0,388.0
14.0,163.0,1384.36,1386.8,380.0,22.0
382.0,7.0,1386.65,1387.6,168.0,73.0
284.0,33.0,1392.29,1393.78,394.0,4.0
397.0,51.0,1395.14,1396.37,380.0,9.0
317.0,45.0,1409.99,1405.08,199.0,18.0
383.0,53.0,1410.28,1410.43,333.0,365.0
30.0,269.0,1410.64,1412.41,186.0,230.0
72.0,233.0,1412.77,1412.55,340.0,69.0
145.0,280.0,1416.19,1413.26,310.0,254.0
126.0,297.0,1416.28,1414.34,58.0,312.0
175.0,171.0,1416.79,1415.22,353.0,60.0
280.0,167.0,1417.0,1416.31,22.0,355.0
370.0,71.0,1417.36,1418.0,50.0,219.0
121.0,348.0,1418.13,1418.37,361.0,27.0
118.0,315.0,1418.3,1418.48,156.0,165.0
106.0,374.0,1419.94,1419.24,302.0,163.0
189.0,274.0,1421.09,1419.84,84.0,333.0
25.0,299.0,1421.67,1421.72,253.0,81.0
120.0,376.0,1421.88,1422.45,57.0,281.0
33.0,207.0,1423.17,1423.47,79.0,364.0
289.0,190.0,1423.86,1425.31,33.0,330.0
389.0,43.0,1424.15,1426.07,359.0,38.0
261.0,203.0,1424.59,1426.55,331.0,72.0
96.0,131.0,1426.49,1427.13,59.0,291.0
25.0,222.0,1428.66,1427.87,31.0,274.0
70.0,392.0,1428.98,1428.88,49.0,343.0
70.0,395.0,1429.21,1429.4,3.0,320.0
388.0,42.0,1429.47,1429.8,137.0,385.0
68.0,389.0,1430.35,1430.02,88.0,388.0
84.0,206.0,1431.15,1430.62,366.0,38.0
397.0,37.0,1434.75,1430.96,273.0,144.0
49.0,365.0,1435.86,1431.97,98.0,220.0
220.0,337.0,1436.97,1434.09,310.0,103.0
133.0,365.0,1437.42,1434.19,92.0,136.0
13.0,310.0,1437.89,1436.21,305.0,106.0
111.0,391.0,1439.74,1439.34,392.0,21.0
20.0,291.0,1440.12,1439.75,59.0,366.0
84.0,357.0,1442.44,1440.97,61.0,345.0
353.0,10.0,1443.01,1442.62,6.0,309.0
168.0,141.0,1443.48,1445.06,12.0,266.0
392.0,26.0,1447.3,1445.65,392.0,15.0
98.0,379.0,1447.86,1445.88,240.0,174.0
255.0,270.0,1448.6,1446.13,252.0,147.0
385.0,24.0,1451.25,1446.29,51.0,385.0
393.0,18.0,1456.68,1448.86,396.0,19.0
395.0,9.0,1473.88,1474.35,398.0,27.0
91.0,58.0,1664.26,1659.89,164.0,78.0
0.0,251.0,1667.13,1662.36,107.0,393.0
335.0,22.0,1742.45,1719.73,361.0,56.0
307.0,8.0,1760.77,1761.39,322.0,391.0
372.0,132.0,2862.7,2867.51,374.0,8.0
358.0,4.0,2882.68,2893.73,220.0,15.0
40.0,393.0,2898.54,2897.1,300.0,65.0
283.0,295.0,2900.2,2900.3,8.0,387.0
55.0,358.0,2901.16,2900.71,174.0,287.0
40.0,374.0,2901.2,2901.54,376.0,10.0
194.0,122.0,2901.69,2901.88,14.0,372.0
99.0,126.0,2903.52,2903.85,10.0,375.0
107.0,187.0,2904.1,2907.03,228.0,239.0
206.0,283.0,2906.0,2907.6,22.0,390.0
14.0,305.0,2906.31,2909.15,235.0,94.0
35.0,350.0,2907.82,2909.69,18.0,80.0
9.0,316.0,2909.89,2910.38,199.0,363.0
36.0,386.0,2910.2,2912.21,25.0,174.0
366.0,158.0,2910.36,2912.81,30.0,204.0
142.0,201.0,2911.61,2913.84,11.0,323.0
220.0,287.0,2912.51,2914.24,40.0,381.0
48.0,303.0,2912.75,2914.67,69.0,123.0
63.0,348.0,2914.52,2915.49,51.0,172.0
282.0,280.0,2915.35,2915.77,298.0,312.0
46.0,354.0,2915.7,2917.53,193.0,305.0
31.0,346.0,2917.48,2921.41,56.0,399.0
57.0,362.0,2918.13,2921.58,93.0,111.0
9.0,291.0,2918.78,2921.85,234.0,85.0
153.0,329.0,2921.42,2922.46,4.0,357.0
55.0,399.0,2922.38,2922.76,184.0,389.0
309.0,293.0,2923.03,2923.03,292.0,315.0
17.0,382.0,2924.36,2923.6,34.0,180.0
27.0,327.0,2924.73,2924.7,322.0,317.0
7.0,332.0,2924.94,2926.39,42.0,76.0
41.0,387.0,2926.81,2927.56,280.0,116.0
391.0,1.0,2927.47,2934.24,5.0,337.0
182.0,117.0,2935.73,2936.93,14.0,379.0
275.0,249.0,2936.42,2936.99,379.0,42.0
39.0,383.0,2937.3,2938.02,312.0,47.0
231.0,30.0,2940.12,2939.98,242.0,237.0
52.0,354.0,2941.52,2940.94,26.0,381.0
377.0,25.0,2941.59,2941.87,18.0,359.0
36.0,351.0,2942.65,2942.69,250.0,213.0
16.0,325.0,2944.49,2943.69,273.0,58.0
264.0,73.0,2945.53,2944.58,231.0,352.0
268.0,107.0,2946.43,2948.83,28.0,108.0
274.0,93.0,2946.8,2949.91,339.0,392.0
230.0,120.0,2947.03,2953.51,343.0,257.0
10.0,326.0,2948.41,2955.74,216.0,273.0
23.0,357.0,2949.64,2956.73,9.0,351.0
42.0,385.0,2950.11,2957.26,20.0,337.0
143.0,170.0,2952.82,2961.32,21.0,148.0
327.0,183.0,2954.03,2962.1,37.0,190.0
357.0,1.0,2955.25,2962.44,394.0,34.0
151.0,178.0,2963.29,2964.57,314.0,88.0
398.0,83.0,2963.82,2965.93,383.0,4.0
58.0,306.0,2963.91,2966.56,251.0,54.0
58.0,353.0,2964.3,2968.6,172.0,223.0
76.0,345.0,2965.41,2968.97,200.0,88.0
318.0,195.0,2966.23,2970.16,334.0,151.0
177.0,179.0,2968.11,2972.46,122.0,272.0
392.0,60.0,2971.06,2972.92,73.0,163.0
204.0,196.0,2972.63,2973.54,384.0,3.0
5.0,331.0,2974.27,2975.97,116.0,33.0
2.0,101.0,2981.67,2976.86,113.0,28.0
232.0,13.0,2984.19,2980.63,67.0,31.0
343.0,3.0,2991.28,2987.33,290.0,54.0
65.0,401.0,2993.52,2989.48,103.0,130.0
128.0,397.0,2994.26,2991.19,317.0,140.0
270.0,15.0,2996.11,2993.04,23.0,400.0
46.0,401.0,2998.21,2993.52,1.0,373.0
299.0,115.0,3000.71,2997.5,28.0,401.0
96.0,91.0,3002.34,2999.23,1.0,278.0
125.0,396.0,3002.66,3003.05,357.0,207.0
3.0,254.0,3003.49,3007.48,349.0,397.0
341.0,12.0,3008.8,3012.45,351.0,59.0
7.0,214.0,3011.58,3013.72,177.0,243.0
77.0,48.0,3012.92,3016.99,116.0,399.0
340.0,147.0,3016.38,3024.58,282.0,377.0
1.0,313.0,3028.62,3037.75,399.0,36.0
394.0,3.0,3032.93,3041.91,149.0,353.0
74.0,22.0,3034.12,3042.39,117.0,397.0
387.0,34.0,3037.86,3062.23,401.0,6.0
388.0,11.0,3042.93,3069.88,396.0,45.0
400.0,7.0,3060.58,3070.75,402.0,1.0
399.0,40.0,3064.59,3082.65,390.0,58.0
402.0,55.0,3066.05,3093.64,399.0,13.0
382.0,70.0,3086.1,3104.12,375.0,1.0
