5CNTZ,5CNTR,5WN,9WN,9CNTZ,9CNTR
45.0,146.0,1024.83,1026.51,67.0,54.0
171.0,158.0,1031.7,1028.76,317.0,210.0
162.0,129.0,1032.3,1030.02,311.0,207.0
189.0,352.0,1033.66,1031.07,46.0,55.0
164.0,339.0,1038.93,1033.84,111.0,39.0
317.0,149.0,1040.96,1036.28,217.0,282.0
156.0,127.0,1041.6,1039.97,389.0,371.0
335.0,135.0,1044.47,1040.88,163.0,332.0
25.0,287.0,1048.24,1046.48,321.0,169.0
352.0,280.0,1049.54,1050.64,26.0,115.0
343.0,303.0,1049.92,1052.82,20.0,123.0
113.0,51.0,1052.27,1053.6,277.0,193.0
38.0,289.0,1054.53,1057.47,177.0,346.0
328.0,105.0,1067.52,1058.08,363.0,334.0
227.0,96.0,1070.35,1060.3,189.0,63.0
290.0,99.0,1070.81,1064.05,367.0,317.0
270.0,231.0,1073.48,1065.43,233.0,275.0
111.0,126.0,1078.27,1069.41,215.0,103.0
214.0,293.0,1079.4,1081.56,275.0,95.0
68.0,204.0,1093.24,1084.27,71.0,41.0
108.0,351.0,1097.25,1093.3,22.0,114.0
71.0,97.0,1101.38,1095.02,131.0,347.0
209.0,191.0,1108.96,1106.38,268.0,290.0
205.0,164.0,1111.27,1109.14,354.0,359.0
119.0,67.0,1116.59,1111.36,303.0,283.0
381.0,325.0,1117.53,1116.96,319.0,175.0
366.0,205.0,1122.76,1121.92,379.0,348.0
305.0,223.0,1132.34,1131.38,60.0,41.0
204.0,88.0,1142.68,1143.11,251.0,247.0
150.0,270.0,1152.32,1146.67,212.0,305.0
74.0,227.0,1152.56,1153.65,26.0,76.0
76.0,149.0,1170.92,1170.55,258.0,183.0
112.0,179.0,1173.8,1172.66,236.0,61.0
98.0,202.0,1174.07,1182.47,287.0,132.0
253.0,258.0,1178.98,1188.59,351.0,343.0
342.0,197.0,1192.56,1191.46,30.0,126.0
235.0,301.0,1194.24,1193.37,105.0,362.0
74.0,69.0,1196.71,1195.7,187.0,35.0
392.0,300.0,1205.92,1196.46,381.0,349.0
261.0,324.0,1212.25,1201.67,97.0,78.0
77.0,248.0,1219.82,1210.41,165.0,247.0
85.0,261.0,1220.31,1212.36,88.0,85.0
178.0,344.0,1230.17,1230.6,262.0,239.0
338.0,108.0,1233.62,1234.46,347.0,287.0
198.0,220.0,1237.09,1236.36,305.0,218.0
90.0,336.0,1237.27,1236.83,127.0,365.0
227.0,103.0,1238.29,1237.2,28.0,137.0
263.0,219.0,1239.22,1237.7,305.0,228.0
330.0,266.0,1241.33,1240.29,177.0,73.0
274.0,320.0,1245.36,1246.54,375.0,315.0
319.0,38.0,1246.14,1247.58,289.0,111.0
159.0,56.0,1251.25,1251.22,106.0,77.0
256.0,197.0,1253.11,1253.87,332.0,279.0
345.0,73.0,1255.34,1256.5,247.0,236.0
167.0,36.0,1256.33,1259.88,326.0,132.0
63.0,139.0,1259.99,1260.77,29.0,104.0
93.0,354.0,1261.53,1265.5,119.0,372.0
61.0,113.0,1262.32,1268.4,205.0,221.0
273.0,332.0,1269.07,1269.54,39.0,123.0
82.0,99.0,1271.72,1271.46,127.0,285.0
142.0,317.0,1272.92,1271.71,139.0,168.0
76.0,128.0,1273.48,1276.71,169.0,43.0
248.0,178.0,1277.9,1280.8,254.0,66.0
332.0,58.0,1279.92,1281.22,251.0,59.0
31.0,263.0,1281.37,1286.09,31.0,87.0
109.0,345.0,1282.04,1286.45,133.0,354.0
203.0,30.0,1282.67,1287.99,359.0,328.0
254.0,200.0,1287.78,1289.57,22.0,88.0
16.0,351.0,1289.64,1290.26,203.0,37.0
121.0,365.0,1290.76,1290.67,124.0,369.0
365.0,92.0,1294.84,1294.71,324.0,176.0
136.0,311.0,1295.04,1295.09,271.0,87.0
102.0,28.0,1299.31,1297.03,256.0,278.0
65.0,55.0,1303.44,1297.55,300.0,173.0
282.0,224.0,1305.13,1298.88,311.0,202.0
144.0,21.0,1307.12,1301.14,193.0,321.0
69.0,39.0,1307.82,1302.84,32.0,45.0
195.0,322.0,1311.05,1306.65,63.0,27.0
148.0,280.0,1313.19,1307.93,150.0,299.0
301.0,244.0,1314.07,1309.34,284.0,121.0
319.0,361.0,1320.13,1311.9,148.0,329.0
315.0,87.0,1328.56,1312.94,166.0,36.0
5.0,399.0,1329.33,1329.42,5.0,230.0
277.0,182.0,1334.3,1331.1,332.0,158.0
14.0,377.0,1335.12,1333.72,358.0,310.0
325.0,165.0,1335.4,1336.79,18.0,152.0
99.0,9.0,1339.58,1338.82,240.0,35.0
135.0,260.0,1343.53,1341.94,330.0,59.0
358.0,39.0,1346.61,1349.42,231.0,294.0
371.0,28.0,1350.33,1349.97,134.0,352.0
22.0,192.0,1353.89,1352.25,150.0,243.0
264.0,210.0,1355.14,1352.42,49.0,150.0
100.0,321.0,1357.18,1355.17,207.0,73.0
212.0,40.0,1357.95,1356.76,334.0,281.0
53.0,240.0,1358.75,1357.17,330.0,182.0
71.0,284.0,1358.87,1359.19,137.0,265.0
206.0,61.0,1362.41,1359.64,64.0,250.0
106.0,225.0,1362.98,1360.26,72.0,167.0
3.0,398.0,1365.36,1360.93,172.0,182.0
361.0,44.0,1366.87,1363.65,125.0,351.0
370.0,77.0,1371.74,1364.21,4.0,192.0
340.0,319.0,1375.26,1380.11,384.0,190.0
393.0,79.0,1379.66,1383.26,395.0,349.0
279.0,309.0,1384.23,1383.69,58.0,15.0
51.0,5.0,1386.74,1388.3,226.0,253.0
386.0,371.0,1391.27,1391.67,392.0,382.0
354.0,380.0,1392.05,1393.54,400.0,370.0
307.0,184.0,1396.83,1398.77,337.0,0.0
397.0,103.0,1404.24,1409.08,386.0,380.0
56.0,11.0,1410.92,1411.45,227.0,139.0
378.0,292.0,1411.46,1414.1,178.0,308.0
10.0,393.0,1415.31,1414.69,117.0,203.0
172.0,82.0,1415.45,1415.04,68.0,187.0
41.0,102.0,1415.82,1415.69,7.0,194.0
177.0,272.0,1418.27,1416.29,118.0,208.0
153.0,310.0,1419.0,1416.96,372.0,155.0
140.0,289.0,1419.72,1417.57,229.0,50.0
50.0,347.0,1420.02,1418.38,100.0,330.0
363.0,112.0,1420.27,1419.82,44.0,162.0
67.0,341.0,1420.65,1420.24,104.0,295.0
161.0,241.0,1420.91,1420.94,335.0,145.0
42.0,370.0,1422.14,1421.34,65.0,118.0
170.0,156.0,1422.33,1422.2,87.0,127.0
383.0,62.0,1423.71,1422.81,188.0,103.0
240.0,247.0,1425.09,1423.71,91.0,93.0
370.0,75.0,1425.51,1424.9,376.0,366.0
172.0,181.0,1426.16,1427.38,62.0,396.0
326.0,181.0,1426.77,1427.85,391.0,374.0
126.0,46.0,1427.79,1428.83,80.0,25.0
56.0,309.0,1430.73,1428.91,42.0,397.0
356.0,171.0,1431.78,1431.93,300.0,46.0
16.0,385.0,1433.16,1432.62,365.0,369.0
211.0,179.0,1433.74,1432.66,48.0,145.0
54.0,140.0,1434.33,1432.95,94.0,108.0
88.0,111.0,1434.91,1433.96,106.0,171.0
199.0,155.0,1435.86,1434.34,109.0,285.0
146.0,81.0,1437.87,1434.93,94.0,298.0
376.0,256.0,1438.61,1435.74,77.0,97.0
90.0,85.0,1439.5,1436.66,233.0,62.0
4.0,397.0,1440.73,1437.44,174.0,254.0
292.0,53.0,1441.9,1437.76,366.0,344.0
6.0,395.0,1442.65,1440.25,3.0,195.0
273.0,51.0,1443.28,1442.82,46.0,397.0
96.0,276.0,1444.27,1442.84,10.0,139.0
368.0,295.0,1445.99,1443.84,161.0,16.0
325.0,187.0,1449.47,1447.98,389.0,378.0
83.0,363.0,1450.02,1449.52,234.0,24.0
373.0,234.0,1455.83,1455.41,392.0,366.0
373.0,279.0,1473.32,1469.55,397.0,376.0
304.0,331.0,1650.25,1662.48,50.0,6.0
47.0,2.0,1661.32,1664.52,241.0,267.0
346.0,21.0,1733.02,1740.58,348.0,49.0
368.0,373.0,1757.87,1747.1,338.0,167.0
402.0,12.0,2869.33,2882.87,360.0,315.0
79.0,8.0,2893.77,2900.09,231.0,21.0
0.0,379.0,2898.9,2900.3,85.0,393.0
92.0,382.0,2899.03,2900.72,15.0,65.0
8.0,300.0,2901.75,2902.23,136.0,386.0
102.0,366.0,2903.52,2902.29,12.0,180.0
98.0,375.0,2904.84,2904.95,14.0,142.0
187.0,157.0,2904.92,2905.52,195.0,4.0
299.0,384.0,2905.43,2907.14,270.0,33.0
400.0,69.0,2908.72,2909.15,114.0,384.0
136.0,319.0,2909.81,2910.35,241.0,90.0
183.0,238.0,2910.04,2910.72,8.0,222.0
21.0,68.0,2910.13,2911.52,163.0,22.0
11.0,397.0,2911.06,2913.09,198.0,110.0
132.0,63.0,2911.3,2913.68,155.0,222.0
34.0,147.0,2914.1,2914.19,84.0,387.0
80.0,359.0,2914.63,2914.58,159.0,240.0
287.0,350.0,2916.11,2915.18,95.0,363.0
183.0,32.0,2916.95,2915.64,217.0,60.0
228.0,70.0,2917.29,2916.78,16.0,94.0
314.0,95.0,2919.01,2918.83,101.0,134.0
285.0,89.0,2919.12,2918.86,122.0,241.0
216.0,255.0,2919.39,2919.25,202.0,8.0
36.0,380.0,2919.5,2920.58,35.0,15.0
177.0,57.0,2921.17,2921.43,40.0,399.0
276.0,167.0,2922.99,2923.47,141.0,5.0
222.0,236.0,2924.06,2924.42,254.0,3.0
24.0,393.0,2925.05,2925.04,5.0,157.0
22.0,395.0,2925.16,2927.4,399.0,75.0
87.0,304.0,2929.71,2929.81,246.0,23.0
32.0,143.0,2931.71,2935.03,13.0,136.0
13.0,312.0,2933.46,2935.92,73.0,399.0
380.0,84.0,2935.39,2936.85,298.0,18.0
350.0,381.0,2935.66,2937.21,258.0,14.0
80.0,355.0,2936.68,2938.97,249.0,30.0
3.0,376.0,2938.0,2939.09,98.0,389.0
352.0,307.0,2939.53,2942.5,13.0,197.0
157.0,317.0,2941.46,2944.9,368.0,350.0
165.0,256.0,2941.76,2947.64,283.0,11.0
309.0,138.0,2943.56,2948.12,7.0,215.0
10.0,392.0,2947.06,2948.67,273.0,91.0
18.0,330.0,2949.34,2950.66,253.0,28.0
268.0,298.0,2949.59,2950.91,158.0,361.0
262.0,136.0,2951.44,2951.13,79.0,20.0
221.0,16.0,2952.12,2952.2,83.0,18.0
153.0,16.0,2953.1,2952.47,346.0,319.0
124.0,221.0,2954.88,2958.52,370.0,124.0
391.0,189.0,2956.53,2960.35,68.0,395.0
130.0,18.0,2958.97,2962.27,107.0,6.0
295.0,269.0,2962.16,2963.06,108.0,388.0
349.0,342.0,2962.73,2965.36,394.0,387.0
187.0,285.0,2964.16,2965.58,20.0,99.0
321.0,250.0,2965.42,2966.89,394.0,378.0
14.0,314.0,2966.79,2967.93,77.0,32.0
234.0,217.0,2967.82,2968.87,132.0,128.0
30.0,48.0,2969.63,2970.11,173.0,262.0
395.0,162.0,2973.56,2971.21,190.0,149.0
219.0,115.0,2978.78,2971.58,84.0,10.0
43.0,14.0,2979.28,2973.51,383.0,380.0
400.0,73.0,2979.87,2973.73,214.0,190.0
279.0,79.0,2980.56,2976.77,276.0,12.0
259.0,49.0,2982.12,2977.6,145.0,8.0
351.0,388.0,2986.66,2983.09,221.0,212.0
82.0,6.0,2988.86,2983.3,388.0,96.0
180.0,11.0,2992.2,2988.37,295.0,66.0
2.0,401.0,2994.14,2992.84,1.0,244.0
28.0,378.0,2994.38,2993.63,35.0,400.0
288.0,77.0,2994.93,2994.19,28.0,401.0
254.0,19.0,3001.26,2997.76,345.0,1.0
28.0,329.0,3004.72,3003.22,374.0,147.0
8.0,400.0,3005.73,3003.79,1.0,199.0
301.0,247.0,3007.88,3006.61,310.0,109.0
51.0,2.0,3015.07,3019.71,369.0,141.0
340.0,245.0,3017.0,3019.92,70.0,27.0
296.0,384.0,3035.56,3025.7,264.0,273.0
41.0,1.0,3042.36,3042.0,378.0,359.0
367.0,356.0,3044.12,3044.49,49.0,33.0
387.0,4.0,3051.94,3047.56,259.0,270.0
391.0,387.0,3061.53,3059.76,377.0,392.0
398.0,386.0,3065.57,3064.44,382.0,392.0
375.0,304.0,3069.31,3072.91,397.0,390.0
384.0,364.0,3080.69,3082.31,401.0,375.0
383.0,27.0,3083.97,3090.43,386.0,377.0
389.0,13.0,3088.4,3107.72,402.0,356.0
