3CNTZ,3CNTR,3WN,4WN,4CNTZ,4CNTR
247.0,330.0,753.75,753.7,68.0,340.0
157.0,355.0,755.15,754.56,197.0,142.0
35.0,237.0,758.53,761.54,93.0,31.0
165.0,286.0,765.05,765.82,316.0,141.0
76.0,338.0,767.08,783.77,138.0,58.0
15.0,116.0,779.3,783.81,118.0,44.0
293.0,248.0,792.79,795.0,366.0,323.0
378.0,31.0,796.65,796.46,279.0,204.0
234.0,280.0,798.5,804.28,86.0,356.0
300.0,265.0,813.61,812.26,248.0,258.0
176.0,359.0,823.37,826.48,200.0,271.0
196.0,346.0,828.47,834.69,217.0,234.0
185.0,218.0,835.27,841.88,373.0,368.0
21.0,86.0,835.93,843.6,211.0,156.0
289.0,187.0,837.6,844.39,75.0,343.0
363.0,99.0,838.33,853.4,236.0,105.0
283.0,204.0,851.79,861.67,166.0,69.0
69.0,369.0,855.85,864.03,172.0,172.0
77.0,240.0,862.67,867.31,83.0,346.0
96.0,298.0,863.28,872.28,136.0,76.0
259.0,294.0,865.81,881.46,148.0,82.0
237.0,144.0,874.3,884.73,376.0,354.0
114.0,338.0,885.34,889.66,138.0,298.0
380.0,42.0,894.93,892.51,109.0,75.0
165.0,308.0,897.75,899.67,219.0,175.0
169.0,213.0,902.84,906.78,179.0,294.0
152.0,304.0,907.37,912.64,288.0,241.0
187.0,273.0,915.71,914.03,352.0,333.0
369.0,56.0,918.75,917.32,167.0,310.0
184.0,243.0,923.06,932.18,77.0,344.0
41.0,154.0,929.54,936.76,141.0,49.0
145.0,322.0,935.82,941.09,369.0,348.0
388.0,29.0,940.03,945.42,141.0,72.0
224.0,277.0,943.22,946.31,192.0,129.0
229.0,318.0,950.15,957.79,188.0,225.0
14.0,123.0,950.43,960.32,264.0,181.0
70.0,359.0,964.55,972.82,190.0,96.0
229.0,281.0,966.16,981.63,111.0,259.0
110.0,388.0,973.03,982.55,144.0,89.0
264.0,263.0,974.57,986.71,152.0,190.0
203.0,283.0,976.53,987.78,148.0,179.0
128.0,367.0,979.1,994.6,47.0,370.0
208.0,241.0,986.51,997.58,93.0,140.0
31.0,78.0,996.8,998.02,81.0,291.0
156.0,223.0,997.92,1001.64,163.0,186.0
254.0,252.0,999.71,1002.07,191.0,173.0
290.0,175.0,1002.08,1006.78,262.0,159.0
46.0,341.0,1006.84,1013.28,177.0,66.0
237.0,150.0,1008.93,1015.97,146.0,199.0
73.0,91.0,1009.61,1018.4,130.0,36.0
138.0,240.0,1011.92,1019.07,310.0,110.0
120.0,332.0,1017.76,1021.7,161.0,53.0
339.0,135.0,1021.49,1024.12,304.0,152.0
54.0,364.0,1035.5,1029.93,50.0,380.0
275.0,233.0,1036.71,1031.02,274.0,241.0
385.0,9.0,1038.95,1035.6,247.0,158.0
59.0,227.0,1039.4,1039.56,208.0,105.0
192.0,280.0,1041.7,1040.35,157.0,79.0
67.0,288.0,1044.51,1042.49,218.0,276.0
198.0,125.0,1045.46,1045.57,235.0,150.0
30.0,85.0,1048.9,1048.79,61.0,336.0
190.0,329.0,1053.23,1049.43,101.0,24.0
107.0,267.0,1054.84,1051.2,377.0,340.0
347.0,135.0,1058.12,1052.28,134.0,304.0
360.0,98.0,1059.77,1056.24,372.0,338.0
316.0,182.0,1064.69,1058.71,170.0,70.0
335.0,168.0,1065.89,1065.26,101.0,319.0
66.0,275.0,1068.82,1067.13,328.0,119.0
364.0,65.0,1070.7,1077.68,285.0,159.0
217.0,305.0,1082.47,1078.6,348.0,301.0
60.0,314.0,1085.25,1081.97,281.0,214.0
10.0,110.0,1096.27,1097.07,176.0,197.0
136.0,253.0,1102.68,1098.84,89.0,318.0
133.0,284.0,1104.7,1100.42,113.0,194.0
206.0,269.0,1106.95,1103.02,202.0,134.0
374.0,38.0,1108.76,1106.11,276.0,137.0
292.0,213.0,1113.69,1115.19,154.0,248.0
201.0,234.0,1120.28,1118.35,375.0,356.0
362.0,54.0,1122.1,1123.74,365.0,306.0
261.0,202.0,1124.33,1123.9,214.0,91.0
241.0,243.0,1134.86,1136.21,285.0,102.0
268.0,190.0,1138.15,1145.47,281.0,108.0
266.0,196.0,1153.87,1151.24,91.0,30.0
52.0,169.0,1156.31,1153.46,69.0,336.0
179.0,292.0,1160.55,1174.41,111.0,314.0
59.0,256.0,1164.19,1189.73,178.0,207.0
212.0,151.0,1175.81,1190.99,97.0,315.0
63.0,316.0,1182.67,1193.8,370.0,324.0
379.0,53.0,1188.8,1194.89,103.0,94.0
354.0,63.0,1194.14,1196.41,146.0,170.0
356.0,62.0,1194.88,1205.84,318.0,220.0
55.0,352.0,1202.76,1206.84,358.0,308.0
121.0,210.0,1211.11,1214.72,356.0,293.0
1.0,50.0,1220.73,1220.29,198.0,201.0
351.0,107.0,1225.82,1221.05,167.0,211.0
308.0,193.0,1228.2,1224.07,145.0,51.0
48.0,324.0,1228.97,1225.67,78.0,329.0
78.0,356.0,1234.66,1228.6,334.0,183.0
345.0,96.0,1236.71,1232.88,105.0,46.0
276.0,205.0,1237.03,1234.37,53.0,358.0
307.0,260.0,1241.34,1237.09,387.0,325.0
340.0,183.0,1242.69,1241.15,225.0,135.0
98.0,343.0,1248.41,1247.87,227.0,80.0
354.0,186.0,1249.14,1248.9,375.0,369.0
52.0,341.0,1251.09,1250.96,104.0,264.0
233.0,196.0,1251.99,1254.33,133.0,87.0
24.0,236.0,1255.37,1256.22,63.0,331.0
295.0,206.0,1264.33,1258.42,134.0,67.0
296.0,251.0,1264.54,1262.89,323.0,114.0
159.0,246.0,1267.09,1264.12,255.0,131.0
16.0,93.0,1267.7,1265.35,258.0,135.0
173.0,286.0,1270.08,1268.1,240.0,136.0
281.0,272.0,1273.31,1270.43,52.0,314.0
136.0,319.0,1274.02,1271.77,60.0,85.0
36.0,136.0,1275.73,1282.79,47.0,10.0
96.0,336.0,1278.17,1283.25,41.0,328.0
377.0,70.0,1286.99,1285.08,184.0,180.0
103.0,362.0,1287.35,1285.93,100.0,224.0
33.0,21.0,1287.9,1286.57,79.0,285.0
121.0,327.0,1288.85,1286.93,74.0,201.0
210.0,113.0,1289.53,1286.96,229.0,79.0
300.0,297.0,1290.81,1289.32,65.0,363.0
24.0,105.0,1293.53,1289.36,362.0,352.0
260.0,119.0,1295.21,1289.54,206.0,282.0
175.0,327.0,1298.96,1293.61,213.0,56.0
189.0,59.0,1300.56,1297.35,97.0,22.0
186.0,52.0,1303.54,1298.13,157.0,144.0
307.0,224.0,1310.13,1303.99,207.0,109.0
105.0,371.0,1310.66,1305.76,35.0,377.0
16.0,47.0,1311.17,1307.68,293.0,217.0
198.0,35.0,1314.34,1315.95,113.0,259.0
64.0,386.0,1317.52,1317.19,319.0,177.0
102.0,394.0,1328.84,1317.96,140.0,207.0
258.0,149.0,1329.8,1327.23,269.0,205.0
84.0,74.0,1329.97,1329.2,29.0,20.0
382.0,104.0,1334.2,1334.79,154.0,167.0
74.0,350.0,1337.19,1338.06,122.0,34.0
248.0,348.0,1337.39,1339.33,334.0,132.0
193.0,353.0,1337.88,1340.09,350.0,252.0
313.0,282.0,1339.58,1346.35,20.0,389.0
7.0,46.0,1348.35,1347.15,336.0,70.0
87.0,373.0,1349.61,1351.86,22.0,371.0
220.0,322.0,1352.32,1354.24,38.0,19.0
171.0,172.0,1353.87,1355.04,244.0,40.0
367.0,147.0,1357.02,1357.16,43.0,42.0
23.0,33.0,1357.1,1357.37,10.0,391.0
210.0,223.0,1358.68,1358.38,252.0,168.0
154.0,354.0,1360.08,1362.66,33.0,87.0
281.0,183.0,1361.87,1362.83,215.0,43.0
80.0,366.0,1362.82,1363.71,9.0,395.0
254.0,249.0,1363.23,1365.42,368.0,361.0
54.0,343.0,1365.47,1366.99,326.0,162.0
328.0,127.0,1369.36,1368.43,323.0,123.0
322.0,217.0,1379.73,1379.83,350.0,111.0
30.0,395.0,1381.33,1382.01,391.0,298.0
392.0,4.0,1383.35,1387.83,119.0,120.0
199.0,57.0,1386.86,1389.46,193.0,62.0
397.0,12.0,1391.09,1394.16,397.0,367.0
384.0,7.0,1393.15,1396.65,298.0,10.0
226.0,49.0,1395.57,1407.79,332.0,89.0
321.0,42.0,1407.0,1409.87,386.0,361.0
349.0,36.0,1408.64,1411.22,336.0,279.0
336.0,36.0,1408.83,1413.78,76.0,283.0
342.0,167.0,1412.93,1414.29,160.0,150.0
269.0,159.0,1414.39,1414.67,66.0,334.0
44.0,89.0,1415.47,1416.9,107.0,95.0
224.0,142.0,1415.61,1417.19,378.0,364.0
195.0,157.0,1416.27,1417.71,151.0,43.0
78.0,312.0,1416.47,1418.28,16.0,385.0
107.0,382.0,1417.69,1418.76,58.0,148.0
71.0,245.0,1418.38,1419.74,153.0,119.0
33.0,270.0,1419.1,1420.35,90.0,238.0
93.0,188.0,1419.93,1421.46,46.0,260.0
65.0,276.0,1421.11,1421.91,389.0,357.0
47.0,383.0,1421.93,1422.19,77.0,190.0
389.0,19.0,1422.72,1423.33,200.0,156.0
133.0,95.0,1423.95,1424.34,174.0,107.0
215.0,254.0,1425.73,1424.79,297.0,234.0
109.0,260.0,1426.02,1425.67,188.0,98.0
367.0,69.0,1427.53,1425.84,12.0,395.0
152.0,288.0,1427.64,1428.66,393.0,366.0
82.0,368.0,1428.36,1429.32,1.0,400.0
98.0,179.0,1428.41,1429.6,7.0,118.0
276.0,153.0,1429.66,1432.44,175.0,64.0
373.0,68.0,1432.33,1433.93,391.0,352.0
116.0,364.0,1432.35,1434.15,67.0,275.0
111.0,390.0,1432.69,1434.38,32.0,75.0
46.0,103.0,1434.06,1436.54,107.0,20.0
390.0,44.0,1436.45,1437.09,17.0,392.0
219.0,140.0,1437.26,1437.46,290.0,248.0
62.0,317.0,1437.71,1441.38,355.0,208.0
92.0,110.0,1439.62,1444.5,38.0,167.0
167.0,158.0,1439.99,1445.91,61.0,191.0
130.0,395.0,1441.12,1446.46,57.0,348.0
29.0,22.0,1444.53,1447.01,381.0,331.0
86.0,360.0,1445.4,1447.04,84.0,243.0
171.0,300.0,1446.15,1447.78,87.0,21.0
336.0,77.0,1447.82,1449.07,385.0,346.0
358.0,48.0,1447.91,1449.51,295.0,246.0
395.0,10.0,1456.45,1455.99,395.0,333.0
396.0,4.0,1471.39,1474.45,396.0,310.0
17.0,398.0,1661.17,1662.73,114.0,86.0
172.0,64.0,1666.89,1664.24,182.0,38.0
333.0,106.0,1746.45,1743.09,342.0,46.0
283.0,166.0,1749.9,1762.16,316.0,1.0
379.0,335.0,2880.0,2857.11,363.0,382.0
116.0,11.0,2899.6,2894.61,351.0,204.0
8.0,319.0,2899.93,2898.35,6.0,396.0
139.0,80.0,2901.0,2899.76,36.0,7.0
51.0,16.0,2901.18,2900.11,14.0,386.0
126.0,348.0,2902.06,2900.35,224.0,263.0
122.0,376.0,2902.75,2902.98,272.0,270.0
100.0,391.0,2904.45,2903.17,25.0,2.0
144.0,232.0,2905.51,2903.9,28.0,4.0
309.0,329.0,2905.77,2905.02,45.0,16.0
6.0,5.0,2906.28,2905.98,244.0,55.0
3.0,71.0,2908.83,2906.37,266.0,257.0
1.0,24.0,2909.91,2906.92,18.0,376.0
279.0,331.0,2910.46,2908.06,366.0,382.0
118.0,377.0,2910.77,2908.53,19.0,378.0
151.0,38.0,2913.28,2911.52,240.0,35.0
298.0,216.0,2914.17,2912.62,29.0,31.0
56.0,379.0,2914.89,2912.86,136.0,284.0
75.0,397.0,2916.04,2912.93,50.0,373.0
11.0,32.0,2918.76,2913.15,66.0,142.0
113.0,345.0,2921.77,2914.25,202.0,117.0
371.0,326.0,2921.98,2915.87,287.0,296.0
19.0,393.0,2924.35,2916.72,54.0,266.0
86.0,388.0,2925.86,2921.95,3.0,399.0
58.0,379.0,2925.88,2923.4,178.0,153.0
270.0,265.0,2926.73,2924.53,30.0,197.0
21.0,164.0,2929.68,2925.67,71.0,229.0
181.0,339.0,2930.7,2926.69,72.0,297.0
245.0,60.0,2932.61,2926.73,374.0,254.0
313.0,257.0,2936.64,2928.06,26.0,380.0
19.0,17.0,2936.87,2928.62,274.0,13.0
113.0,357.0,2937.51,2929.59,327.0,305.0
141.0,306.0,2938.56,2930.62,125.0,3.0
205.0,245.0,2939.67,2934.16,22.0,9.0
325.0,269.0,2940.49,2936.46,20.0,391.0
325.0,181.0,2942.57,2938.17,292.0,194.0
250.0,113.0,2944.28,2938.43,13.0,5.0
43.0,16.0,2944.46,2938.74,242.0,38.0
128.0,76.0,2946.49,2940.45,49.0,16.0
89.0,351.0,2947.44,2941.28,27.0,360.0
10.0,76.0,2947.65,2941.65,382.0,312.0
374.0,144.0,2947.88,2943.17,57.0,27.0
101.0,384.0,2949.32,2943.28,298.0,7.0
317.0,337.0,2951.22,2945.93,343.0,131.0
332.0,256.0,2954.05,2946.94,270.0,210.0
82.0,390.0,2954.56,2948.35,9.0,393.0
111.0,267.0,2957.06,2949.93,344.0,284.0
284.0,302.0,2957.86,2950.33,340.0,146.0
36.0,57.0,2958.17,2951.43,221.0,60.0
333.0,117.0,2960.15,2957.51,203.0,100.0
90.0,371.0,2960.97,2961.1,55.0,299.0
39.0,192.0,2962.39,2963.43,36.0,14.0
394.0,3.0,2964.47,2963.82,398.0,383.0
400.0,13.0,2965.45,2965.02,24.0,385.0
154.0,295.0,2968.53,2967.04,249.0,154.0
195.0,43.0,2970.03,2969.48,121.0,26.0
253.0,48.0,2972.26,2970.5,230.0,63.0
331.0,30.0,2972.32,2970.73,283.0,171.0
130.0,301.0,2973.86,2971.7,383.0,372.0
70.0,333.0,2974.74,2973.7,99.0,265.0
266.0,33.0,2977.95,2974.53,120.0,47.0
305.0,100.0,2980.97,2981.27,268.0,12.0
285.0,40.0,2982.31,2982.72,82.0,244.0
235.0,25.0,2985.55,2983.44,124.0,28.0
227.0,83.0,2985.69,2991.67,4.0,399.0
94.0,401.0,2994.05,2993.41,311.0,193.0
7.0,375.0,2995.0,2994.42,5.0,99.0
337.0,296.0,2996.35,2998.0,339.0,18.0
4.0,200.0,2999.36,2999.52,1.0,402.0
102.0,400.0,3002.62,3001.24,5.0,93.0
141.0,128.0,3005.64,3001.94,300.0,1.0
4.0,133.0,3007.19,3007.35,341.0,281.0
342.0,15.0,3015.74,3012.7,337.0,40.0
25.0,398.0,3017.79,3018.46,196.0,28.0
288.0,297.0,3026.86,3022.76,96.0,33.0
146.0,118.0,3027.89,3034.25,396.0,270.0
382.0,85.0,3037.2,3041.31,389.0,337.0
38.0,400.0,3044.42,3044.4,392.0,308.0
402.0,12.0,3059.73,3045.74,232.0,59.0
401.0,18.0,3065.3,3047.84,127.0,24.0
397.0,22.0,3072.32,3058.83,401.0,323.0
392.0,2.0,3078.85,3064.25,400.0,374.0
399.0,6.0,3088.34,3065.97,401.0,376.0
385.0,0.0,3099.62,3084.76,386.0,350.0
