9WN,9CNTZ,9CNTR,10WN,10CNTZ,10CNTR
1338.82,240.0,35.0,1341.82,320.0,185.0
1341.94,330.0,59.0,1348.01,43.0,327.0
1349.42,231.0,294.0,1350.53,104.0,349.0
1349.97,134.0,352.0,1352.92,76.0,327.0
1352.25,150.0,243.0,1354.29,288.0,113.0
1352.42,49.0,150.0,1355.31,324.0,142.0
1355.17,207.0,73.0,1355.64,358.0,42.0
1356.76,334.0,281.0,1358.31,9.0,288.0
1357.17,330.0,182.0,1358.67,36.0,395.0
1359.19,137.0,265.0,1360.47,134.0,275.0
1359.64,64.0,250.0,1360.65,130.0,284.0
1360.26,72.0,167.0,1361.87,179.0,262.0
1360.93,172.0,182.0,1362.33,45.0,289.0
1363.65,125.0,351.0,1363.14,78.0,379.0
1364.21,4.0,192.0,1374.05,388.0,41.0
1380.11,384.0,190.0,1376.64,365.0,116.0
1383.26,395.0,349.0,1385.14,110.0,388.0
1383.69,58.0,15.0,1386.8,380.0,22.0
1388.3,226.0,253.0,1387.6,168.0,73.0
1391.67,392.0,382.0,1393.78,394.0,4.0
1393.54,400.0,370.0,1396.37,380.0,9.0
1398.77,337.0,0.0,1405.08,199.0,18.0
1409.08,386.0,380.0,1410.43,333.0,365.0
1411.45,227.0,139.0,1412.41,186.0,230.0
1414.1,178.0,308.0,1412.55,340.0,69.0
1414.69,117.0,203.0,1413.26,310.0,254.0
1415.04,68.0,187.0,1414.34,58.0,312.0
1415.69,7.0,194.0,1415.22,353.0,60.0
1416.29,118.0,208.0,1416.31,22.0,355.0
1416.96,372.0,155.0,1418.0,50.0,219.0
1417.57,229.0,50.0,1418.37,361.0,27.0
1418.38,100.0,330.0,1418.48,156.0,165.0
1419.82,44.0,162.0,1419.24,302.0,163.0
1420.24,104.0,295.0,1419.84,84.0,333.0
1420.94,335.0,145.0,1421.72,253.0,81.0
1421.34,65.0,118.0,1422.45,57.0,281.0
1422.2,87.0,127.0,1423.47,79.0,364.0
1422.81,188.0,103.0,1425.31,33.0,330.0
1423.71,91.0,93.0,1426.07,359.0,38.0
1424.9,376.0,366.0,1426.55,331.0,72.0
1427.38,62.0,396.0,1427.13,59.0,291.0
1427.85,391.0,374.0,1427.87,31.0,274.0
1428.83,80.0,25.0,1428.88,49.0,343.0
1428.91,42.0,397.0,1429.4,3.0,320.0
1431.93,300.0,46.0,1429.8,137.0,385.0
1432.62,365.0,369.0,1430.02,88.0,388.0
1432.66,48.0,145.0,1430.62,366.0,38.0
1432.95,94.0,108.0,1430.96,273.0,144.0
1433.96,106.0,171.0,1431.97,98.0,220.0
1434.34,109.0,285.0,1434.09,310.0,103.0
1434.93,94.0,298.0,1434.19,92.0,136.0
1435.74,77.0,97.0,1436.21,305.0,106.0
1436.66,233.0,62.0,1439.34,392.0,21.0
1437.44,174.0,254.0,1439.75,59.0,366.0
1437.76,366.0,344.0,1440.97,61.0,345.0
1440.25,3.0,195.0,1442.62,6.0,309.0
1442.82,46.0,397.0,1445.06,12.0,266.0
1442.84,10.0,139.0,1445.65,392.0,15.0
1443.84,161.0,16.0,1445.88,240.0,174.0
1447.98,389.0,378.0,1446.13,252.0,147.0
1449.52,234.0,24.0,1446.29,51.0,385.0
1455.41,392.0,366.0,1448.86,396.0,19.0
1469.55,397.0,376.0,1474.35,398.0,27.0
1662.48,50.0,6.0,1659.89,164.0,78.0
1664.52,241.0,267.0,1662.36,107.0,393.0
1740.58,348.0,49.0,1719.73,361.0,56.0
1747.1,338.0,167.0,1761.39,322.0,391.0
2882.87,360.0,315.0,2867.51,374.0,8.0
2900.09,231.0,21.0,2893.73,220.0,15.0
2900.3,85.0,393.0,2897.1,300.0,65.0
2900.72,15.0,65.0,2900.3,8.0,387.0
2902.23,136.0,386.0,2900.71,174.0,287.0
2902.29,12.0,180.0,2901.54,376.0,10.0
2904.95,14.0,142.0,2901.88,14.0,372.0
2905.52,195.0,4.0,2903.85,10.0,375.0
2907.14,270.0,33.0,2907.03,228.0,239.0
2909.15,114.0,384.0,2907.6,22.0,390.0
2910.35,241.0,90.0,2909.15,235.0,94.0
2910.72,8.0,222.0,2909.69,18.0,80.0
2911.52,163.0,22.0,2910.38,199.0,363.0
2913.09,198.0,110.0,2912.21,25.0,174.0
2913.68,155.0,222.0,2912.81,30.0,204.0
2914.19,84.0,387.0,2913.84,11.0,323.0
2914.58,159.0,240.0,2914.24,40.0,381.0
2915.18,95.0,363.0,2914.67,69.0,123.0
2915.64,217.0,60.0,2915.49,51.0,172.0
2916.78,16.0,94.0,2915.77,298.0,312.0
2918.83,101.0,134.0,2917.53,193.0,305.0
2918.86,122.0,241.0,2921.41,56.0,399.0
2919.25,202.0,8.0,2921.58,93.0,111.0
2920.58,35.0,15.0,2921.85,234.0,85.0
2921.43,40.0,399.0,2922.46,4.0,357.0
2923.47,141.0,5.0,2922.76,184.0,389.0
2924.42,254.0,3.0,2923.03,292.0,315.0
2925.04,5.0,157.0,2923.6,34.0,180.0
2927.4,399.0,75.0,2924.7,322.0,317.0
2929.81,246.0,23.0,2926.39,42.0,76.0
2935.03,13.0,136.0,2927.56,280.0,116.0
2935.92,73.0,399.0,2934.24,5.0,337.0
2936.85,298.0,18.0,2936.93,14.0,379.0
2937.21,258.0,14.0,2936.99,379.0,42.0
2938.97,249.0,30.0,2938.02,312.0,47.0
2939.09,98.0,389.0,2939.98,242.0,237.0
2942.5,13.0,197.0,2940.94,26.0,381.0
2944.9,368.0,350.0,2941.87,18.0,359.0
2947.64,283.0,11.0,2942.69,250.0,213.0
2948.12,7.0,215.0,2943.69,273.0,58.0
2948.67,273.0,91.0,2944.58,231.0,352.0
2950.66,253.0,28.0,2948.83,28.0,108.0
2950.91,158.0,361.0,2949.91,339.0,392.0
2951.13,79.0,20.0,2953.51,343.0,257.0
2952.2,83.0,18.0,2955.74,216.0,273.0
2952.47,346.0,319.0,2956.73,9.0,351.0
2958.52,370.0,124.0,2957.26,20.0,337.0
2960.35,68.0,395.0,2961.32,21.0,148.0
2962.27,107.0,6.0,2962.1,37.0,190.0
2963.06,108.0,388.0,2962.44,394.0,34.0
2965.36,394.0,387.0,2964.57,314.0,88.0
2965.58,20.0,99.0,2965.93,383.0,4.0
2966.89,394.0,378.0,2966.56,251.0,54.0
2967.93,77.0,32.0,2968.6,172.0,223.0
2968.87,132.0,128.0,2968.97,200.0,88.0
2970.11,173.0,262.0,2970.16,334.0,151.0
2971.21,190.0,149.0,2972.46,122.0,272.0
2971.58,84.0,10.0,2972.92,73.0,163.0
2973.51,383.0,380.0,2973.54,384.0,3.0
2973.73,214.0,190.0,2975.97,116.0,33.0
2976.77,276.0,12.0,2976.86,113.0,28.0
2977.6,145.0,8.0,2980.63,67.0,31.0
2983.09,221.0,212.0,2987.33,290.0,54.0
2983.3,388.0,96.0,2989.48,103.0,130.0
2988.37,295.0,66.0,2991.19,317.0,140.0
2992.84,1.0,244.0,2993.04,23.0,400.0
2993.63,35.0,400.0,2993.52,1.0,373.0
2994.19,28.0,401.0,2997.5,28.0,401.0
2997.76,345.0,1.0,2999.23,1.0,278.0
3003.22,374.0,147.0,3003.05,357.0,207.0
3003.79,1.0,199.0,3007.48,349.0,397.0
3006.61,310.0,109.0,3012.45,351.0,59.0
3019.71,369.0,141.0,3013.72,177.0,243.0
3019.92,70.0,27.0,3016.99,116.0,399.0
3025.7,264.0,273.0,3024.58,282.0,377.0
3042.0,378.0,359.0,3037.75,399.0,36.0
3044.49,49.0,33.0,3041.91,149.0,353.0
3047.56,259.0,270.0,3042.39,117.0,397.0
3059.76,377.0,392.0,3062.23,401.0,6.0
3064.44,382.0,392.0,3069.88,396.0,45.0
3072.91,397.0,390.0,3070.75,402.0,1.0
3082.31,401.0,375.0,3082.65,390.0,58.0
3090.43,386.0,377.0,3093.64,399.0,13.0
3107.72,402.0,356.0,3104.12,375.0,1.0
